TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
com.jwetherell.algorithms.data_structures.Matrix,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,155,0.3,2,101,3393,235446,1711838266910,0.7584745762711864,11111111111111111111111111111100011100011100011111111111111111111111111111111111111111111110011110011111111111111111111111110000000011111111000000001111111111111111111111111111111111100011100011110011111111111111000000000000000000001111,0.8109756097560976,11111101100110011001100110111111111111101110111111111111111111110110111101101111011011111111110110111001101110011111111110001111100011111111111111111111111111111111,1.0,11111111111111111111111111,0,0,22,4,0.8617021276595744,1111100001111000011110000111100001111111111111111111111111111111111111111111111111111111111111111111111011111111111111111111111111011111111111111111111111111111111111100000111111111111111111111111111111111111111111111111111111111111111011111111111011111111111111111111111111001111111111111111111111111111111111111111111111111111111111111110111111111110001110011111001110011111110011111111111111111111111111111111111111111111111111111011111111111110000000000000000000000000000000000000000001111111111111111111111011111111111111111111111111111110111000011111111111111111111111111111111111111111111011111111111111101111111111111111111111111111011111111111111111,0.46875,1111110110000000000000000001111000000111010010011111101111110010,1.0,1111111111111111,0.875,1111111001111111,0.7987804878048781,11111101101010100110011010111111011011011110111111111111111111110011111101011111101011111111110101111000111101101111111101001111010011111111111111111111111111111111
